page,format,group,name,variant,description,item_code,dimensions,unit,skid_size,price,trade_price,unit_price,splitting_fee,delivery,raw
42,natural_stone,IVORY COAST,"Flagstone Square Cut - Sandblasted Top, Sawn Bottom, 4 sides sawn",NS-FSQICS1001224+size,,NS-FSQICS1001224+size,1 in,Square Foot,,$12.46,,,38.8¢,22¢,NS-FSQICS1001224+size
42,natural_stone,IVORY COAST,"Flagstone Square Cut - Sandblasted Top, Sawn Bottom, 4 sides sawn",NS-FSQICS1001824+size,,NS-FSQICS1001824+size,1 in,Square Foot,,$12.46,,,38.8¢,22¢,NS-FSQICS1001824+size
42,natural_stone,IVORY COAST,"Flagstone Square Cut - Sandblasted Top, Sawn Bottom, 4 sides sawn",NS-FSQICS1002424+size,,NS-FSQICS1002424+size,1 in,Square Foot,,$12.46,,,38.8¢,22¢,NS-FSQICS1002424+size
42,natural_stone,IVORY COAST,"Flagstone Square Cut - Sandblasted Top, Sawn Bottom, 4 sides sawn",NS-FSQICS1002436+size,,NS-FSQICS1002436+size,1 in,Square Foot,,$12.46,,,38.8¢,22¢,NS-FSQICS1002436+size
42,natural_stone,IVORY COAST,Flagstone Square Cut - Top Natural bottom calibrated 4 sides sawn,NS-FSQIMS125+size,,NS-FSQIMS125+size,1.25 in,Square Foot,,$11.10,,,38.8¢,22¢,NS-FSQIMS125+size
42,natural_stone,IVORY COAST,"Coping - Sandblasted Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CICSR20012+Length,,NS-CICSR20012+Length,"12 in, 2 in",Linear Foot,,$24.15,,,70.0¢,41¢,NS-CICSR20012+Length 12 in 2 in $ 24.15 70.0¢ 41¢
42,natural_stone,IVORY COAST,"Coping - Sandblasted Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CICSR20016+Length,,NS-CICSR20016+Length,"16 in, 2 in",Linear Foot,,$32.19,,,93.3¢,54¢,NS-CICSR20016+Length 16 in 2 in $ 32.19 93.3¢ 54¢
42,natural_stone,IVORY COAST,"Coping - Sandblasted Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CICSA20012+Length,,NS-CICSA20012+Length,"12 in, 2 in",Linear Foot,,$33.28,,,70.0¢,41¢,NS-CICSA20012+Length 12 in 2 in $ 33.28 70.0¢ 41¢
43,natural_stone,IVORY COAST,,NS-CICSB20012+Length,,NS-CICSB20012+Length,"12 in, 2 in",Linear Foot,,$38.36,,,70.0¢,41¢,NS-CICSB20012+Length 12 in 2 in $ 38.36 70.0¢ 41¢
43,natural_stone,IVORY COAST,"Coping - Double Sided 14"" - Sandblasted Top, Sawn Bottom, 2 long side ROCK FACED (2LSRF), other 2 sides sawn",NS-CICSDSR20014+Length,,NS-CICSDSR20014+Length,"14 in, 2 in",Linear Foot,,$24.53,,,82.2¢,48¢,NS-CICSDSR20014+Length 14 in 2 in $ 24.53 82.2¢ 48¢
43,natural_stone,IVORY COAST,"Steps - Sandblasted Top, Sawn Bottom, 3 sides rockfaced",NS-SGTICS1674,,NS-SGTICS1674,"48 in, 16 in, 7 in",Piece,,$374.00,,,$8.00,$7.47,NS-SGTICS1674 48 in 16 in 7 in $ 374.00 $8.00 $7.47
43,natural_stone,IVORY COAST,"Steps - Sandblasted Top, Sawn Bottom, 3 sides rockfaced",NS-SGTICS1675,,NS-SGTICS1675,"60 in, 16 in, 7 in",Piece,,$467.00,,,$10.00,$9.35,NS-SGTICS1675 60 in 16 in 7 in $ 467.00 $10.00 $9.35
43,natural_stone,IVORY COAST,"Steps - Sandblasted Top, Sawn Bottom, 3 sides rockfaced",NS-SGTICS1676,,NS-SGTICS1676,"72 in, 16 in, 7 in",Piece,,$560.00,,,$12.00,$10.81,NS-SGTICS1676 72 in 16 in 7 in $ 560.00 $12.00 $10.81
43,natural_stone,IVORY COAST,"Curbs / Step Fillers - Sandblasted Top, Sawn Bottom, 1 side rockfaced",NS-SGTICSSF7,,NS-SGTICSSF7,"31 in, 7 in, 7 in",Piece,,$112.13,,,$3.00,$2.95,NS-SGTICSSF7 31 in 7 in 7 in $ 112.13 $3.00 $2.95
43,natural_stone,IVORY COAST,"Pier Caps - Flamed or Natural Top, Sawn / Calibrated Bottom, 4 sides rockfaced",NS-PCIC24X24,,NS-PCIC24X24,"24 in, 24 in, 3 in",Piece,,$148.00,,,$4.00,$2.40,NS-PCIC24X24 24 in 24 in 3 in $ 148.00 $4.00 $2.40
43,natural_stone,LAVENDER (SAGEBRUSH),"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQLAN1001212+size,,NS-FSQLAN1001212+size,1 in,Square Foot,,$7.02,,,38.8¢,22¢,NS-FSQLAN1001212+size
43,natural_stone,LAVENDER (SAGEBRUSH),"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQLAN1001224+size,,NS-FSQLAN1001224+size,1 in,Square Foot,,$7.02,,,38.8¢,22¢,NS-FSQLAN1001224+size
43,natural_stone,LAVENDER (SAGEBRUSH),"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQLAN1001824+size,,NS-FSQLAN1001824+size,1 in,Square Foot,,$7.02,,,38.8¢,22¢,NS-FSQLAN1001824+size
43,natural_stone,LAVENDER (SAGEBRUSH),"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQLAN1002424+size,,NS-FSQLAN1002424+size,1 in,Square Foot,,$7.02,,,38.8¢,22¢,NS-FSQLAN1002424+size
43,natural_stone,LAVENDER (SAGEBRUSH),"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQLAN1002436+size,,NS-FSQLAN1002436+size,1 in,Square Foot,,$7.02,,,38.8¢,22¢,NS-FSQLAN1002436+size
43,natural_stone,LAVENDER (SAGEBRUSH),"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQLAN100CC+size,,NS-FSQLAN100CC+size,1 in,Square Foot,,$7.02,,,38.8¢,22¢,NS-FSQLAN100CC+size
44,natural_stone,LAVENDER (SAGEBRUSH),"Coping - Top Natural, 1 long side ROCK FACED (1LSRF), other 3 sides sawn, 2"" REBATED TO 1""",NS-CLANRR2001248+Length,,NS-CLANRR2001248+Length,"12 in, 2 in",Linear Foot,,$19.80,,,70.0¢,41¢,NS-CLANRR2001248+Length 12 in 2 in $ 19.80 70.0¢ 41¢
44,natural_stone,LAVENDER (SAGEBRUSH),"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CLANR2001248+Length,,NS-CLANR2001248+Length,"12 in, 2 in",Linear Foot,,$16.45,,,70.0¢,41¢,NS-CLANR2001248+Length 12 in 2 in $ 16.45 70.0¢ 41¢
44,natural_stone,LAVENDER (SAGEBRUSH),"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CLANR2001260+Length,,NS-CLANR2001260+Length,"12 in, 2 in",Linear Foot,,$16.45,,,70.0¢,41¢,NS-CLANR2001260+Length 12 in 2 in $ 16.45 70.0¢ 41¢
44,natural_stone,LAVENDER (SAGEBRUSH),"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CLANR2001272+Length,,NS-CLANR2001272+Length,"12 in, 2 in",Linear Foot,,$16.45,,,70.0¢,41¢,NS-CLANR2001272+Length 12 in 2 in $ 16.45 70.0¢ 41¢
44,natural_stone,LAVENDER (SAGEBRUSH),"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CLANR2001448+Length,,NS-CLANR2001448+Length,"14 in, 2 in",Linear Foot,,$19.19,,,93.3¢,54¢,NS-CLANR2001448+Length 14 in 2 in $ 19.19 93.3¢ 54¢
44,natural_stone,LAVENDER (SAGEBRUSH),"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CLANR2001472+Length,,NS-CLANR2001472+Length,"14 in, 2 in",Linear Foot,,$19.19,,,93.3¢,54¢,NS-CLANR2001472+Length 14 in 2 in $ 19.19 93.3¢ 54¢
44,natural_stone,LAVENDER (SAGEBRUSH),"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CLANR2001672+Length,,NS-CLANR2001672+Length,"16 in, 2 in",Linear Foot,,$21.93,,,93.3¢,54¢,NS-CLANR2001672+Length 16 in 2 in $ 21.93 93.3¢ 54¢
44,natural_stone,LAVENDER (SAGEBRUSH),"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CLANB2001248+Length,,NS-CLANB2001248+Length,"12 in, 2 in",Linear Foot,,$24.89,,,70.0¢,41¢,NS-CLANB2001248+Length 12 in 2 in $ 24.89 70.0¢ 41¢
44,natural_stone,LAVENDER (SAGEBRUSH),"Coping - Double Sided 14"" - Top Natural, bottom calibrated,2 long side ROCK FACED (2LSRF), other 2 sides sawn",NS-CLANDSR2001448+Length,,NS-CLANDSR2001448+Length,"14 in, 2 in",Linear Foot,,$20.49,,,82.2¢,48¢,NS-CLANDSR2001448+Length 14 in 2 in $ 20.49 82.2¢ 48¢
44,natural_stone,LAVENDER (SAGEBRUSH),"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTLV1673,,NS-SGNTLV1673,"36 in, 16 in, 7 in",Piece,,$216.00,,,$6.00,$4.81,NS-SGNTLV1673 36 in 16 in 7 in $ 216.00 $6.00 $4.81
44,natural_stone,LAVENDER (SAGEBRUSH),"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTLV1674,,NS-SGNTLV1674,"48 in, 16 in, 7 in",Piece,,$288.00,,,$8.00,$6.42,NS-SGNTLV1674 48 in 16 in 7 in $ 288.00 $8.00 $6.42
44,natural_stone,LAVENDER (SAGEBRUSH),"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTLV1675,,NS-SGNTLV1675,"60 in, 16 in, 7 in",Piece,,$360.00,,,$10.00,$8.01,NS-SGNTLV1675 60 in 16 in 7 in $ 360.00 $10.00 $8.01
44,natural_stone,LAVENDER (SAGEBRUSH),"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTLV1676,,NS-SGNTLV1676,"72 in, 16 in, 7 in",Piece,,$432.00,,,$12.00,$9.61,NS-SGNTLV1676 72 in 16 in 7 in $ 432.00 $12.00 $9.61
44,natural_stone,LAVENDER (SAGEBRUSH),"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTLV1678,,NS-SGNTLV1678,"96 in, 16 in, 7 in",Piece,,$720.00,,,$16.00,$12.82,NS-SGNTLV1678 96 in 16 in 7 in $ 720.00 $16.00 $12.82
45,natural_stone,LAVENDER (SAGEBRUSH),"Curbs / Step Fillers - Top Natural, bottom calibrated, 1 side rockfaced",NS-SGNTLVSF731,,NS-SGNTLVSF731,"31 in, 6 in, 7 in",Piece,,$94.77,,,$3.00,$2.95,NS-SGNTLVSF731 31 in 6 in 7 in $ 94.77 $3.00 $2.95
45,natural_stone,LAVENDER (SAGEBRUSH),"Pier Caps - Natural Top, Calibrated Bottom, 4 sides rockfaced",NS-PCKLV24X24,,NS-PCKLV24X24,"24 in, 24 in, 3 in",Piece,,$124.00,,,$4.00,$2.40,NS-PCKLV24X24 24 in 24 in 3 in $ 124.00 $4.00 $2.40
45,natural_stone,MODERNO BEIGE,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQMBS125+size,,NS-FSQMBS125+size,1.25 in,Square Foot,,$18.50,,,38.8¢,22¢,NS-FSQMBS125+size
45,natural_stone,MODERNO BEIGE,Coping - Top Natural bottom calibrated 4 sides sawn,NS-CMBSSE200+Length,,NS-CMBSSE200+Length,"16 in, 2 in",Linear Foot,,$49.55,,,93.3¢,54¢,NS-CMBSSE200+Length 16 in 2 in $ 49.55 93.3¢ 54¢
45,natural_stone,MODERNO BEIGE,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CMBSSE200+Length,,NS-CMBSSE200+Length,"12 in, 2 in",Linear Foot,,$36.18,,,70.0¢,41¢,NS-CMBSSE200+Length 12 in 2 in $ 36.18 70.0¢ 41¢
45,natural_stone,ONYX BLACK GRANITE,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides saw cut",NS-FSQOBGF1001224+size,,NS-FSQOBGF1001224+size,1 in,Square Foot,,$15.66,,,48.8¢,27¢,NS-FSQOBGF1001224+size
45,natural_stone,ONYX BLACK GRANITE,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides saw cut",NS-FSQOBGF1001824+size,,NS-FSQOBGF1001824+size,1 in,Square Foot,,$15.66,,,48.8¢,27¢,NS-FSQOBGF1001824+size
45,natural_stone,ONYX BLACK GRANITE,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides saw cut",NS-FSQOBGF1001836+size,,NS-FSQOBGF1001836+size,1 in,Square Foot,,$15.66,,,38.8¢,22¢,NS-FSQOBGF1001836+size
45,natural_stone,ONYX BLACK GRANITE,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides saw cut",NS-FSQOBGF1002424+size,,NS-FSQOBGF1002424+size,1 in,Square Foot,,$15.66,,,48.8¢,27¢,NS-FSQOBGF1002424+size
45,natural_stone,ONYX BLACK GRANITE,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides saw cut",NS-FSQOBGF1002436+size,,NS-FSQOBGF1002436+size,1 in,Square Foot,,$15.66,,,48.8¢,27¢,NS-FSQOBGF1002436+size
45,natural_stone,ONYX BLACK GRANITE,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides saw cut",NS-FSQOBGF100CC+size,,NS-FSQOBGF100CC+size,1 in,Square Foot,,$15.66,,,48.8¢,27¢,NS-FSQOBGF100CC+size
46,natural_stone,ONYX BLACK GRANITE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-COBGFR2001248+Length,,NS-COBGFR2001248+Length,"12 in, 2 in",Linear Foot,,$32.36,,,70.0¢,41¢,NS-COBGFR2001248+Length 12 in 2 in $ 32.36 70.0¢ 41¢
46,natural_stone,ONYX BLACK GRANITE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-COBGFR2001272+Length,,NS-COBGFR2001272+Length,"12 in, 2 in",Linear Foot,,$32.36,,,70.0¢,41¢,NS-COBGFR2001272+Length 12 in 2 in $ 32.36 70.0¢ 41¢
46,natural_stone,ONYX BLACK GRANITE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-COBGFR2001648+Length,,NS-COBGFR2001648+Length,"16 in, 2 in",Linear Foot,,$43.15,,,93.3¢,54¢,NS-COBGFR2001648+Length 16 in 2 in $ 43.15 93.3¢ 54¢
46,natural_stone,ONYX BLACK GRANITE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-COBGFR2001672+Length,,NS-COBGFR2001672+Length,"16 in, 2 in",Linear Foot,,$43.15,,,93.3¢,54¢,NS-COBGFR2001672+Length 16 in 2 in $ 43.15 93.3¢ 54¢
46,natural_stone,ONYX BLACK GRANITE,"Coping - Flamed Top, Sawn Bottom, 2 long sides ROCK FACED (2LSRF), other 2 sides sawn",NS-COBGFDSR2001472+Lengt,,NS-COBGFDSR2001472+Lengt,"14 in, 2 in",Linear Foot,,$37.76,,,93.3¢,54¢,NS-COBGFDSR2001472+Lengt 14 in 2 in $ 37.76 93.3¢ 54¢
46,natural_stone,ONYX BLACK GRANITE,"Coping - Double Sided 14"" - Flamed Top, Sawn Bottom, 2 long sides ROCK FACED (2LSRF), other 2 sides sawn",NS-COBGFDSR2001448+Lengt,,NS-COBGFDSR2001448+Lengt,"14 in, 2 in",Linear Foot,,$37.76,,,82.2¢,48¢,NS-COBGFDSR2001448+Lengt 14 in 2 in $ 37.76 82.2¢ 48¢
46,natural_stone,ONYX BLACK GRANITE,"Steps - Flamed Top, Sawn Bottom, 3 side rockfaced",NS-SGTOBG1474,,NS-SGTOBG1474,"48 in, 16 in, 7 in",Piece,,$571.00,,,$8.00,$6.42,NS-SGTOBG1474 48 in 16 in 7 in $ 571.00 $8.00 $6.42
46,natural_stone,ONYX BLACK GRANITE,"Steps - Flamed Top, Sawn Bottom, 3 side rockfaced",NS-SGTOBG1475,,NS-SGTOBG1475,"60 in, 16 in, 7 in",Piece,,$714.00,,,$10.00,$8.01,NS-SGTOBG1475 60 in 16 in 7 in $ 714.00 $10.00 $8.01
46,natural_stone,ONYX BLACK GRANITE,"Steps - Flamed Top, Sawn Bottom, 3 side rockfaced",NS-SGTOBG1476,,NS-SGTOBG1476,"72 in, 16 in, 7 in",Piece,,$856.00,,,$12.00,$9.61,NS-SGTOBG1476 72 in 16 in 7 in $ 856.00 $12.00 $9.61
46,natural_stone,ONYX BLACK GRANITE,"Steps - Flamed Top, Sawn Bottom, 3 side rockfaced",NS-SGTOBG1478,,NS-SGTOBG1478,"96 in, 16 in, 7 in",Piece,,$1366.00,,,$16.00,$12.82,NS-SGTOBG1478 96 in 16 in 7 in $ 1366.00 $16.00 $12.82
46,natural_stone,ONYX BLACK GRANITE,"Steps - Flamed Top, Sawn Bottom, 3 side rockfaced",NS-SGTOBG1664,,NS-SGTOBG1664,"48 in, 16 in, 6 in",Piece,,$523.00,,,$8.00,$6.42,NS-SGTOBG1664 48 in 16 in 6 in $ 523.00 $8.00 $6.42
46,natural_stone,ONYX BLACK GRANITE,"Steps - Flamed Top, Sawn Bottom, 3 side rockfaced",NS-SGTOBG1665,,NS-SGTOBG1665,"60 in, 16 in, 6 in",Piece,,$654.00,,,$10.00,$8.01,NS-SGTOBG1665 60 in 16 in 6 in $ 654.00 $10.00 $8.01
46,natural_stone,ONYX BLACK GRANITE,"Steps - Flamed Top, Sawn Bottom, 3 side rockfaced",NS-SGTOBG1666,,NS-SGTOBG1666,"72 in, 16 in, 6 in",Piece,,$784.00,,,$12.00,$9.61,NS-SGTOBG1666 72 in 16 in 6 in $ 784.00 $12.00 $9.61
46,natural_stone,ONYX BLACK GRANITE,"Steps - Flamed Top, Sawn Bottom, 3 side rockfaced",NS-SGTOBG1668,,NS-SGTOBG1668,"96 in, 16 in, 6 in",Piece,,$1248.00,,,$16.00,$12.82,NS-SGTOBG1668 96 in 16 in 6 in $ 1248.00 $16.00 $12.82
46,natural_stone,ONYX BLACK GRANITE,Curbs / Step Fillers - Top Natural bottom calibrated 1 side rockfaced,NS-OBNTFLSF7,,NS-OBNTFLSF7,"48 in, 6 in, 7 in",Piece,,$208.60,,,$3.00,$2.95,NS-OBNTFLSF7 48 in 6 in 7 in $ 208.60 $3.00 $2.95
47,natural_stone,ONYX BLACK GRANITE,"Pier Caps - Flamed or Natural Top, Sawn / Calibrated Bottom, 4 sides rockfaced",NS-PCJBF24X24,,NS-PCJBF24X24,"24 in, 24 in, 3 in",Piece,,$180.00,,,$4.00,$2.40,NS-PCJBF24X24 24 in 24 in 3 in $ 180.00 $4.00 $2.40
47,natural_stone,ONYX BLACK GRANITE,"Pier Caps - Flamed or Natural Top, Sawn / Calibrated Bottom, 4 sides rockfaced",NS-JSBG2448,,NS-JSBG2448,"48 in, 24 in, 2 in",Piece,,$320.00,,,$12.00,$6.01,NS-JSBG2448 48 in 24 in 2 in $ 320.00 $12.00 $6.01
47,natural_stone,ONYX BLACK GRANITE,"Pier Caps - Flamed or Natural Top, Sawn / Calibrated Bottom, 4 sides rockfaced",NS-JSBG2472,,NS-JSBG2472,"72 in, 24 in, 2 in",Piece,,$480.00,,,$12.00,$6.01,NS-JSBG2472 72 in 24 in 2 in $ 480.00 $12.00 $6.01
47,natural_stone,ONYX BLACK GRANITE,"Pier Caps - Flamed or Natural Top, Sawn / Calibrated Bottom, 4 sides rockfaced",NS-JSBG3672,,NS-JSBG3672,"72 in, 36 in, 2 in",Piece,,$810.00,,,$12.00,$10.81,NS-JSBG3672 72 in 36 in 2 in $ 810.00 $12.00 $10.81
47,natural_stone,ONYX BLACK GRANITE,"Pier Caps - Flamed or Natural Top, Sawn / Calibrated Bottom, 4 sides rockfaced",NS-JSBG3696,,NS-JSBG3696,"96 in, 36 in, 2 in",Piece,,$1200.00,,,$16.00,$14.41,NS-JSBG3696 96 in 36 in 2 in $ 1200.00 $16.00 $14.41
47,natural_stone,ONYX BLACK GRANITE,"Pier Caps - Flamed or Natural Top, Sawn / Calibrated Bottom, 4 sides rockfaced",NS-JSBG4872,,NS-JSBG4872,"72 in, 48 in, 2 in",Piece,,$1080.00,,,$16.00,$14.41,NS-JSBG4872 72 in 48 in 2 in $ 1080.00 $16.00 $14.41
47,natural_stone,ONYX BLACK GRANITE,"Pier Caps - Flamed or Natural Top, Sawn / Calibrated Bottom, 4 sides rockfaced",NS-JSBG4896,,NS-JSBG4896,"96 in, 48 in, 2 in",Piece,,$1600.00,,,$16.00,$19.21,NS-JSBG4896 96 in 48 in 2 in $ 1600.00 $16.00 $19.21
47,natural_stone,ONYX BLACK GRANITE,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSAN1001212+size,,NS-FSQSAN1001212+size,1 in,Square Foot,,$9.57,,,38.8¢,22¢,NS-FSQSAN1001212+size
47,natural_stone,ONYX BLACK GRANITE,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSAN1001224+size,,NS-FSQSAN1001224+size,1 in,Square Foot,,$9.57,,,38.8¢,22¢,NS-FSQSAN1001224+size
47,natural_stone,ONYX BLACK GRANITE,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSAN1001824+size,,NS-FSQSAN1001824+size,1 in,Square Foot,,$9.57,,,38.8¢,22¢,NS-FSQSAN1001824+size
47,natural_stone,ONYX BLACK GRANITE,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSAN1002424+size,,NS-FSQSAN1002424+size,1 in,Square Foot,,$9.57,,,38.8¢,22¢,NS-FSQSAN1002424+size
47,natural_stone,ONYX BLACK GRANITE,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSAN1002436+size,,NS-FSQSAN1002436+size,1 in,Square Foot,,$9.57,,,38.8¢,22¢,NS-FSQSAN1002436+size
47,natural_stone,ONYX BLACK GRANITE,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSAN100CC+size,,NS-FSQSAN100CC+size,1 in,Square Foot,,$9.57,,,38.8¢,27¢,NS-FSQSAN100CC+size
47,natural_stone,ONYX BLACK GRANITE,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSANR2001248+Length,,NS-CSANR2001248+Length,"12 in, 2 in",Linear Foot,,$21.49,,,70.0¢,41¢,NS-CSANR2001248+Length 12 in 2 in $ 21.49 70.0¢ 41¢
47,natural_stone,ONYX BLACK GRANITE,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSANR2001648+Length,,NS-CSANR2001648+Length,"16 in, 2 in",Linear Foot,,$28.66,,,93.3¢,54¢,NS-CSANR2001648+Length 16 in 2 in $ 28.66 93.3¢ 54¢
47,natural_stone,ONYX BLACK GRANITE,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTSA1674,,NS-SGNTSA1674,"48 in, 16 in, 7 in",Piece,,$342.00,,,$8.00,$6.42,NS-SGNTSA1674 48 in 16 in 7 in $ 342.00 $8.00 $6.42
48,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSIBS1251212+size,,NS-FSQSIBS1251212+size,1.25 in,Square Foot,,$13.95,,,38.8¢,31¢,NS-FSQSIBS1251212+size
48,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSIBS1251224+size,,NS-FSQSIBS1251224+size,1.25 in,Square Foot,,$13.95,,,38.8¢,31¢,NS-FSQSIBS1251224+size
48,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSIBS1251824+size,,NS-FSQSIBS1251824+size,1.25 in,Square Foot,,$13.95,,,38.8¢,31¢,NS-FSQSIBS1251824+size
48,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSIBS1252424+size,,NS-FSQSIBS1252424+size,1.25 in,Square Foot,,$13.95,,,38.8¢,31¢,NS-FSQSIBS1252424+size
48,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSIBS1252436+size,,NS-FSQSIBS1252436+size,1.25 in,Square Foot,,$13.95,,,38.8¢,31¢,NS-FSQSIBS1252436+size
48,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSIBS125CC+size,,NS-FSQSIBS125CC+size,1.25 in,Square Foot,,$13.95,,,38.8¢,31¢,NS-FSQSIBS125CC+size
48,natural_stone,SIBERIAN GREY,Coping - Flamed Top bottom calibrated 4 sides sawn,NS-CSBSFR200+Length,,NS-CSBSFR200+Length,"12 in, 2 in",Linear Foot,,$35.80,,,70.0¢,41¢,NS-CSBSFR200+Length 12 in 2 in $ 35.80 70.0¢ 41¢
48,natural_stone,SIBERIAN GREY,"Coping - Top Natural, bottom calibrated, 1 long side SMOOTH FACED, other 3 sides sawn",NS-CSIBSS2001248+Length,,NS-CSIBSS2001248+Length,"12 in, 2 in",Linear Foot,,$29.87,,,70.0¢,41¢,NS-CSIBSS2001248+Length 12 in 2 in $ 29.87 70.0¢ 41¢
48,natural_stone,SIBERIAN GREY,"Coping - Top Natural, bottom calibrated, 1 long side SMOOTH FACED, other 3 sides sawn",NS-CSIBSS2001648+Length,,NS-CSIBSS2001648+Length,"16 in, 2 in",Linear Foot,,$39.83,,,93.3¢,54¢,NS-CSIBSS2001648+Length 16 in 2 in $ 39.83 93.3¢ 54¢
48,natural_stone,SIBERIAN GREY,"Coping - Top Natural, bottom calibrated, 1 long side SMOOTH FACED, other 3 sides sawn",NS-CSIBSB2001248+Length,,NS-CSIBSB2001248+Length,"12 in, 2 in",Linear Foot,,$33.64,,,70.0¢,41¢,NS-CSIBSB2001248+Length 12 in 2 in $ 33.64 70.0¢ 41¢
48,natural_stone,SIBERIAN GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTSIBS1674,,NS-SGTSIBS1674,"48 in, 16 in, 7 in",Piece,,$534.00,,,$8.00,$6.42,NS-SGTSIBS1674 48 in 16 in 7 in $ 534.00 $8.00 $6.42
48,natural_stone,SIBERIAN GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTSIBS1675,,NS-SGTSIBS1675,"60 in, 16 in, 7 in",Piece,,$667.00,,,$10.00,$8.01,NS-SGTSIBS1675 60 in 16 in 7 in $ 667.00 $10.00 $8.01
48,natural_stone,SIBERIAN GREY,"Curbs / Step Fillers - Top Natural, bottom calibrated, 1 side rockfaced",NS-SGTSIBSSF731,,NS-SGTSIBSSF731,"31 in, 6 in, 7 in",Piece,,$122.25,,,$3.00,$2.95,NS-SGTSIBSSF731 31 in 6 in 7 in $ 122.25 $3.00 $2.95
